lambda	rg	rw	rdh	zg	zw	zdh
9.7625	3.9744983847557940962087816486	3.9719496168801527746627064	3.9719496168801527746627064	0.424260458872596669510111614321	0.4391408070481483608221532	0.4391408070481483608221532
9.775	3.9578353436744577083382293347	3.9553373322923929517306795	3.9553373322923929517306795	0.405136117247960901001576549699	0.4197379720684065844784465	0.4197379720684065844784465
9.7875	3.9413638404607353069307397625	3.9389186794486683507117121	3.9389186794486683507117121	0.385556891701639510302202657054	0.3998813461776137188568059	0.3998813461776137188568059
9.8	3.9250839232798224767367662232	3.9226932726436912040655431	3.9226932726436912040655431	0.365544499824680538960481030966	0.3795926972941090194246283	0.3795926972941090194246283
9.8125	3.9089955427034530349172279739	3.9066606223051800521768737	3.9066606223051800521768737	0.345121180482341356132093393322	0.3588942841542418148405988	0.3588942841542418148405988
9.825	3.8930985565144542346171628705	3.8908202107938949909003079	3.8908202107938949909003079	0.324309669502292748053636244017	0.3378088771808224290359489	0.3378088771808224290359489
9.8375	3.8773927343697177503701100653	3.8751715528497986448726146	3.8751715528497986448726146	0.30313317441309515320383163612	0.3163597760569692509082051	0.3163597760569692509082051
9.85	3.861877762322171650175161677	3.8597142318652620943498004	3.8597142318652620943498004	0.28161534826001643590922299463	0.2945708158255180627994424	0.2945708158255180627994424
9.8625	3.8465532472026478246423458076	3.8444479076216225982606804	3.8444479076216225982606804	0.259780262530324125597920414852	0.2724663554203937785522967	0.2724663554203937785522967
9.875	3.8314187208628198539076246566	3.8293722961323369706114283	3.8293722961323369706114283	0.237652379225196322361578577304	0.2500712457576945805853861	0.2500712457576945805853861
9.8875	3.8164736442806396093781855714	3.8144871269234453891820092	3.8144871269234453891820092	0.215256522120306722720347787659	0.2274107782395742668165996	0.2274107782395742668165996
9.9	3.8017174115299285423136899151	3.7997920866677749901694244	3.7997920866677749901694244	0.192617847261903067331514747665	0.204510618035806575881509	0.204510618035806575881509
9.9125	3.7871493536159831030277799307	3.7852867600095423700849837	3.7852867600095423700849837	0.169761812749768278875695405889	0.181396729142110357855788	0.181396729142110357855788
9.925	3.7727687421792345224387746657	3.770970578413221601995902	3.770970578413221601995902	0.146714147862784611080949939313	0.158095299487279026738072	0.158095299487279026738072
9.9375	3.7585747930691626883989097231	3.7568427860253252628690134	3.7568427860253252628690134	0.123500821586870206095914936822	0.134632674059323359731547	0.134632674059323359731547
9.95	3.7445666697908034334398786845	3.7429024282416690894608218	3.7429024282416690894608218	0.10014801060878397464385313435	0.111035302236244463332524	0.111035302236244463332524
9.9625	3.730743486826309540770385503	3.7291483645489188663767813	3.7291483645489188663767813	0.07668206684266105645339930661	0.087329702613019973067109	0.087329702613019973067109
9.975	3.7171043128341294439229468403	3.71557930299653174478502	3.71557930299653174478502	0.053129484559113096468139198566	0.063542445189298671627784	0.063542445189298671627784
9.9875	3.7036481737284551633358373763	3.7021938500767763264037196	3.7021938500767763264037196	0.029516867189274837968042452751	0.03970014748595460414034	0.03970014748595460414034
10.	3.6903740556416636590977398431	3.6889905674306044772454298	3.6889905674306044772454298	0.005870893878274958664695990695	0.015829478614507447799829	0.015829478614507447799829
10.0125	3.6772809077725345991598730145	3.6759680260066247333195183	3.6759680260066247333195183	-0.017781714135766923718128090963	-0.008042836007689860048594	-0.008042836007689860048594
10.025	3.6643676451230736099375958851	3.6631248491462739981797671	3.6631248491462739981797671	-0.041414227239980342597689236694	-0.03189001650553878565808	-0.03189001650553878565808
10.0375	3.6516331511268044023967714115	3.6504597383340024619488715	3.6504597383340024619488715	-0.064999941184350565020533825164	-0.05568524270245105241754	-0.05568524270245105241754
10.05	3.6390762801714167106480837008	3.6379714785860949310921245	3.6379714785860949310921245	-0.088512210760694691998422762799	-0.079401683821205197713144	-0.079401683821205197713144
10.0625	3.626695860018670649948890785	3.6256589240580928032691987	3.6256589240580928032691987	-0.111924483345392748767285490693	-0.103012543923679193239777	-0.103012543923679193239777
10.075	3.6144906941244627550446994254	3.613520967793452607092597	3.613520967793452607092597	-0.135210332229146532021114659524	-0.126491120303097468786339	-0.126491120303097468786339
10.0875	3.6024595638619554073837566377	3.601556502053234352730936	3.601556502053234352730936	-0.158343489658421937191580451213	-0.149810869685890755184764	-0.149810869685890755184764
10.1	3.5906012306506603628609275646	3.5897643769633712029915239	3.5897643769633712029915239	-0.181297879515094809634710657147	-0.172945475790735504484143	-0.172945475790735504484143
10.1125	3.5789144379943493663334818451	3.5781433651252505263790422	3.5781433651252505263790422	-0.204047649563146825329510136297	-0.195868911736756480936405	-0.195868911736756480936405
10.125	3.5673979134306410566768214954	3.5666921384362230020385862	3.5666921384362230020385862	-0.226567203194022599564573961161	-0.218555491950451085758615	-0.218555491950451085758615
10.1375	3.5560503703950841552332119843	3.5554092609603381747469531	3.5554092609603381747469531	-0.248831230605433849094483546823	-0.240979910320527631615272	-0.240979910320527631615272
